Id Linha Base,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
4934,2019-05-01 12:16,15,Sala,6,Pres sala
4935,2019-05-01 12:19,16,Cozinha,5,Pres cozinha
4935,2019-05-01 12:19,15,Sala,6,Pres sala
4937,2019-05-01 12:25,15,Sala,6,Pres sala
4941,2019-05-01 12:37,16,Cozinha,5,Pres cozinha
4946,2019-05-01 12:53,16,Cozinha,5,Pres cozinha
4948,2019-05-01 12:59,15,Sala,6,Pres sala
4952,2019-05-01 13:12,16,Cozinha,5,Pres cozinha
4953,2019-05-01 13:15,15,Sala,6,Pres sala
4964,2019-05-01 13:56,16,Cozinha,5,Pres cozinha
4964,2019-05-01 13:56,15,Sala,6,Pres sala
4967,2019-05-01 14:08,16,Cozinha,5,Pres cozinha
4967,2019-05-01 14:08,15,Sala,6,Pres sala
4971,2019-05-01 14:21,16,Cozinha,5,Pres cozinha
4971,2019-05-01 14:21,15,Sala,6,Pres sala
4973,2019-05-01 14:34,16,Cozinha,5,Pres cozinha
4973,2019-05-01 14:34,15,Sala,6,Pres sala
4976,2019-05-01 14:43,16,Cozinha,5,Pres cozinha
4976,2019-05-01 14:43,15,Sala,6,Pres sala
4983,2019-05-01 15:24,16,Cozinha,5,Pres cozinha
4983,2019-05-01 15:24,15,Sala,6,Pres sala
4984,2019-05-01 15:30,16,Cozinha,5,Pres cozinha
4984,2019-05-01 15:30,15,Sala,6,Pres sala
4989,2019-05-01 15:45,16,Cozinha,5,Pres cozinha
4989,2019-05-01 15:45,15,Sala,6,Pres sala
4994,2019-05-01 16:01,15,Sala,6,Pres sala
4995,2019-05-01 16:07,15,Sala,6,Pres sala
4998,2019-05-01 16:16,15,Sala,6,Pres sala
5004,2019-05-01 16:35,15,Sala,6,Pres sala
5010,2019-05-01 16:53,15,Sala,6,Pres sala
5011,2019-05-01 16:57,16,Cozinha,5,Pres cozinha
5015,2019-05-01 17:09,16,Cozinha,5,Pres cozinha
5019,2019-05-01 17:22,16,Cozinha,5,Pres cozinha
5024,2019-05-01 17:41,16,Cozinha,5,Pres cozinha
5043,2019-05-01 18:43,16,Cozinha,5,Pres cozinha
5085,2019-05-01 20:57,16,Cozinha,5,Pres cozinha
5090,2019-05-05 23:44,16,Cozinha,5,Pres cozinha
5090,2019-05-05 23:44,15,Sala,6,Pres sala
5091,2019-05-05 23:47,16,Cozinha,5,Pres cozinha
5091,2019-05-05 23:47,15,Sala,6,Pres sala
5096,2019-05-06 00:03,15,Sala,6,Pres sala
5097,2019-05-06 00:06,16,Cozinha,5,Pres cozinha
5099,2019-05-06 00:12,16,Cozinha,5,Pres cozinha
5099,2019-05-06 00:12,15,Sala,6,Pres sala
5103,2019-05-06 00:27,16,Cozinha,5,Pres cozinha
5103,2019-05-06 00:27,15,Sala,6,Pres sala
5107,2019-05-06 00:40,16,Cozinha,5,Pres cozinha
5109,2019-05-06 00:49,16,Cozinha,5,Pres cozinha
5109,2019-05-06 00:49,15,Sala,6,Pres sala
5113,2019-05-06 01:02,16,Cozinha,5,Pres cozinha
5113,2019-05-06 01:02,15,Sala,6,Pres sala
5113,2019-05-06 01:02,15,Sala,8,Indo dormir
5113,2019-05-06 01:02,16,Cozinha,8,Indo dormir
5119,2019-05-06 01:21,16,Cozinha,5,Pres cozinha
5119,2019-05-06 01:21,15,Sala,6,Pres sala
5119,2019-05-06 01:21,15,Sala,8,Indo dormir
5119,2019-05-06 01:21,16,Cozinha,8,Indo dormir
5122,2019-05-06 01:33,16,Cozinha,5,Pres cozinha
5124,2019-05-06 01:40,15,Sala,6,Pres sala
5126,2019-05-06 01:49,16,Cozinha,5,Pres cozinha
5127,2019-05-06 01:52,15,Sala,6,Pres sala
5127,2019-05-06 01:52,15,Sala,8,Indo dormir
5127,2019-05-06 01:52,22,Corredor,8,Indo dormir
5128,2019-05-06 01:55,15,Sala,6,Pres sala
5130,2019-05-06 02:04,16,Cozinha,5,Pres cozinha
5132,2019-05-06 02:11,15,Sala,6,Pres sala
5134,2019-05-06 02:17,16,Cozinha,5,Pres cozinha
5189,2019-05-06 05:18,15,Sala,1,Acordar (dia util)
5189,2019-05-06 05:18,16,Cozinha,1,Acordar (dia util)
5189,2019-05-06 05:18,16,Cozinha,5,Pres cozinha
5189,2019-05-06 05:18,15,Sala,6,Pres sala
5194,2019-05-06 05:34,16,Cozinha,5,Pres cozinha
5203,2019-05-06 06:02,15,Sala,6,Pres sala
5208,2019-05-06 06:17,16,Cozinha,5,Pres cozinha
5210,2019-05-06 06:24,16,Cozinha,1,Acordar (dia util)
5210,2019-05-06 06:24,22,Corredor,1,Acordar (dia util)
5210,2019-05-06 06:24,16,Cozinha,5,Pres cozinha
5211,2019-05-06 06:27,15,Sala,6,Pres sala
5221,2019-05-06 06:58,15,Sala,6,Pres sala
5230,2019-05-06 07:26,16,Cozinha,5,Pres cozinha
5231,2019-05-06 07:30,15,Sala,6,Pres sala
5234,2019-05-06 07:42,16,Cozinha,5,Pres cozinha
5234,2019-05-06 07:42,15,Sala,6,Pres sala
5235,2019-05-06 07:51,16,Cozinha,5,Pres cozinha
5235,2019-05-06 07:51,15,Sala,6,Pres sala
5238,2019-05-06 08:01,16,Cozinha,5,Pres cozinha
5238,2019-05-06 08:01,15,Sala,6,Pres sala
5244,2019-05-06 08:19,16,Cozinha,5,Pres cozinha
5244,2019-05-06 08:19,15,Sala,6,Pres sala
5246,2019-05-06 08:26,15,Sala,6,Pres sala
5265,2019-05-06 09:28,16,Cozinha,5,Pres cozinha
5265,2019-05-06 09:28,15,Sala,6,Pres sala
5268,2019-05-06 09:38,15,Sala,6,Pres sala
5269,2019-05-06 09:44,16,Cozinha,5,Pres cozinha
5272,2019-05-06 09:53,15,Sala,6,Pres sala
5274,2019-05-06 09:59,16,Cozinha,5,Pres cozinha
5275,2019-05-06 10:02,15,Sala,6,Pres sala
5279,2019-05-06 10:15,16,Cozinha,5,Pres cozinha
5280,2019-05-06 10:18,15,Sala,6,Pres sala
5282,2019-05-06 10:24,15,Sala,6,Pres sala
5285,2019-05-06 10:34,16,Cozinha,5,Pres cozinha
5286,2019-05-06 10:37,15,Sala,6,Pres sala
5288,2019-05-06 10:46,16,Cozinha,5,Pres cozinha
5293,2019-05-06 11:01,16,Cozinha,5,Pres cozinha
5294,2019-05-06 11:05,15,Sala,6,Pres sala
5298,2019-05-06 11:17,16,Cozinha,5,Pres cozinha
5298,2019-05-06 11:17,15,Sala,6,Pres sala
5302,2019-05-06 11:33,16,Cozinha,5,Pres cozinha
5305,2019-05-06 11:42,15,Sala,6,Pres sala
5306,2019-05-06 11:45,16,Cozinha,5,Pres cozinha
5307,2019-05-06 11:48,15,Sala,6,Pres sala
5313,2019-05-06 12:07,15,Sala,6,Pres sala
5316,2019-05-06 12:16,15,Sala,6,Pres sala
5318,2019-05-06 12:26,16,Cozinha,5,Pres cozinha
5318,2019-05-06 12:26,15,Sala,6,Pres sala
5322,2019-05-06 12:38,15,Sala,6,Pres sala
5329,2019-05-06 13:00,16,Cozinha,5,Pres cozinha
5329,2019-05-06 13:00,15,Sala,6,Pres sala
5335,2019-05-06 13:19,15,Sala,6,Pres sala
5337,2019-05-06 13:28,16,Cozinha,5,Pres cozinha
5337,2019-05-06 13:28,15,Sala,6,Pres sala
5342,2019-05-06 13:47,16,Cozinha,5,Pres cozinha
5342,2019-05-06 13:47,15,Sala,6,Pres sala
5345,2019-05-06 13:56,16,Cozinha,5,Pres cozinha
5346,2019-05-06 14:00,15,Sala,6,Pres sala
5355,2019-05-06 14:27,16,Cozinha,5,Pres cozinha
5355,2019-05-06 14:27,15,Sala,6,Pres sala
5364,2019-05-06 14:59,16,Cozinha,5,Pres cozinha
5366,2019-05-06 15:05,16,Cozinha,5,Pres cozinha
5371,2019-05-06 15:24,15,Sala,6,Pres sala
5372,2019-05-06 15:27,16,Cozinha,5,Pres cozinha
5374,2019-05-06 15:36,15,Sala,6,Pres sala
5375,2019-05-06 15:43,16,Cozinha,5,Pres cozinha
5375,2019-05-06 15:43,15,Sala,6,Pres sala
5378,2019-05-06 15:52,16,Cozinha,5,Pres cozinha
5380,2019-05-06 16:01,16,Cozinha,5,Pres cozinha
5381,2019-05-06 16:04,15,Sala,6,Pres sala
5383,2019-05-06 16:14,16,Cozinha,5,Pres cozinha
5389,2019-05-06 16:33,15,Sala,6,Pres sala
5392,2019-05-06 16:42,15,Sala,6,Pres sala
5393,2019-05-06 16:45,16,Cozinha,5,Pres cozinha
5397,2019-05-06 17:04,16,Cozinha,5,Pres cozinha
5398,2019-05-06 17:10,16,Cozinha,5,Pres cozinha
5398,2019-05-06 17:10,15,Sala,6,Pres sala
5400,2019-05-06 17:16,15,Sala,6,Pres sala
5403,2019-05-06 17:25,15,Sala,6,Pres sala
5404,2019-05-06 17:29,16,Cozinha,5,Pres cozinha
5409,2019-05-06 17:44,16,Cozinha,5,Pres cozinha
5413,2019-05-06 17:57,16,Cozinha,5,Pres cozinha
5421,2019-05-06 18:28,16,Cozinha,5,Pres cozinha
5421,2019-05-06 18:28,15,Sala,6,Pres sala
5431,2019-05-06 19:02,15,Sala,6,Pres sala
5439,2019-05-06 19:27,15,Sala,6,Pres sala
5441,2019-05-06 19:33,15,Sala,6,Pres sala
5443,2019-05-06 19:39,16,Cozinha,5,Pres cozinha
5453,2019-05-06 20:10,16,Cozinha,5,Pres cozinha
5453,2019-05-06 20:10,15,Sala,6,Pres sala
5456,2019-05-06 20:20,16,Cozinha,5,Pres cozinha
5462,2019-05-06 20:38,16,Cozinha,5,Pres cozinha
5463,2019-05-06 20:41,15,Sala,6,Pres sala
5465,2019-05-06 20:48,15,Sala,6,Pres sala
5467,2019-05-06 20:54,16,Cozinha,5,Pres cozinha
5471,2019-05-06 21:06,15,Sala,6,Pres sala
5477,2019-05-06 21:34,16,Cozinha,5,Pres cozinha
5480,2019-05-06 21:44,16,Cozinha,5,Pres cozinha
5485,2019-05-06 21:59,16,Cozinha,5,Pres cozinha
5486,2019-05-06 22:02,15,Sala,6,Pres sala
5489,2019-05-06 22:11,15,Sala,6,Pres sala
5491,2019-05-06 22:21,16,Cozinha,5,Pres cozinha
5492,2019-05-06 22:24,15,Sala,6,Pres sala
5494,2019-05-06 22:30,16,Cozinha,5,Pres cozinha
5498,2019-05-06 22:42,15,Sala,6,Pres sala
5500,2019-05-06 22:52,16,Cozinha,5,Pres cozinha
5500,2019-05-06 22:52,15,Sala,6,Pres sala
5505,2019-05-06 23:08,16,Cozinha,5,Pres cozinha
5505,2019-05-06 23:08,15,Sala,6,Pres sala
5509,2019-05-06 23:23,16,Cozinha,5,Pres cozinha
5509,2019-05-06 23:23,15,Sala,6,Pres sala
5513,2019-05-06 23:36,16,Cozinha,5,Pres cozinha
5513,2019-05-06 23:36,15,Sala,6,Pres sala
5517,2019-05-06 23:48,15,Sala,6,Pres sala
5519,2019-05-06 23:54,16,Cozinha,5,Pres cozinha
5524,2019-05-07 00:13,16,Cozinha,5,Pres cozinha
5527,2019-05-07 00:22,15,Sala,6,Pres sala
5529,2019-05-07 00:35,16,Cozinha,5,Pres cozinha
5529,2019-05-07 00:35,15,Sala,6,Pres sala
5532,2019-05-07 00:50,15,Sala,6,Pres sala
5538,2019-05-07 01:09,15,Sala,6,Pres sala
5539,2019-05-07 01:27,15,Sala,6,Pres sala
5541,2019-05-07 01:33,16,Cozinha,5,Pres cozinha
5544,2019-05-07 01:42,15,Sala,6,Pres sala
5545,2019-05-07 01:45,16,Cozinha,5,Pres cozinha
5548,2019-05-07 01:55,15,Sala,6,Pres sala
5552,2019-05-07 02:10,15,Sala,6,Pres sala
5555,2019-05-07 02:19,15,Sala,6,Pres sala
5557,2019-05-07 02:25,15,Sala,6,Pres sala
5574,2019-05-07 03:21,15,Sala,6,Pres sala
5579,2019-05-07 03:40,15,Sala,6,Pres sala
5588,2019-05-07 04:11,15,Sala,6,Pres sala
5589,2019-05-07 04:18,15,Sala,6,Pres sala
5591,2019-05-07 04:24,15,Sala,6,Pres sala
5594,2019-05-07 04:33,15,Sala,6,Pres sala
5598,2019-05-07 04:46,15,Sala,6,Pres sala
5606,2019-05-07 05:14,15,Sala,6,Pres sala
5607,2019-05-07 05:20,15,Sala,6,Pres sala
5610,2019-05-07 05:29,15,Sala,6,Pres sala
5613,2019-05-07 05:39,15,Sala,6,Pres sala
5621,2019-05-07 06:13,15,Sala,6,Pres sala
5624,2019-05-07 06:22,15,Sala,1,Acordar (dia util)
5624,2019-05-07 06:22,22,Corredor,1,Acordar (dia util)
5624,2019-05-07 06:22,16,Cozinha,1,Acordar (dia util)
5624,2019-05-07 06:22,16,Cozinha,5,Pres cozinha
5624,2019-05-07 06:22,15,Sala,6,Pres sala
5625,2019-05-07 06:25,15,Sala,6,Pres sala
5626,2019-05-07 06:28,15,Sala,6,Pres sala
5627,2019-05-07 06:35,16,Cozinha,5,Pres cozinha
5628,2019-05-07 06:41,16,Cozinha,5,Pres cozinha
5628,2019-05-07 06:41,15,Sala,6,Pres sala
5629,2019-05-07 06:47,16,Cozinha,5,Pres cozinha
5629,2019-05-07 06:47,15,Sala,6,Pres sala
5632,2019-05-07 06:56,15,Sala,6,Pres sala
5633,2019-05-07 07:00,15,Sala,6,Pres sala
5635,2019-05-07 07:06,16,Cozinha,5,Pres cozinha
5638,2019-05-07 07:15,15,Sala,6,Pres sala
5644,2019-05-07 07:33,15,Sala,6,Pres sala
5650,2019-05-07 07:52,15,Sala,6,Pres sala
5657,2019-05-07 08:14,15,Sala,6,Pres sala
5659,2019-05-07 08:20,15,Sala,6,Pres sala
5665,2019-05-07 08:39,15,Sala,6,Pres sala
5668,2019-05-07 08:48,15,Sala,6,Pres sala
5674,2019-05-07 09:07,15,Sala,6,Pres sala
5685,2019-05-07 09:44,16,Cozinha,5,Pres cozinha
5685,2019-05-07 09:44,15,Sala,6,Pres sala
5690,2019-05-07 10:00,16,Cozinha,5,Pres cozinha
5690,2019-05-07 10:00,15,Sala,6,Pres sala
5691,2019-05-07 10:06,16,Cozinha,5,Pres cozinha
5691,2019-05-07 10:06,15,Sala,6,Pres sala
5695,2019-05-07 10:19,15,Sala,6,Pres sala
5696,2019-05-07 10:22,16,Cozinha,5,Pres cozinha
5701,2019-05-07 10:37,15,Sala,6,Pres sala
5702,2019-05-07 10:44,16,Cozinha,5,Pres cozinha
5702,2019-05-07 10:44,15,Sala,6,Pres sala
5706,2019-05-07 10:56,16,Cozinha,5,Pres cozinha
5706,2019-05-07 10:56,15,Sala,6,Pres sala
5709,2019-05-07 11:05,16,Cozinha,5,Pres cozinha
5711,2019-05-07 11:12,16,Cozinha,5,Pres cozinha
5713,2019-05-07 11:18,16,Cozinha,5,Pres cozinha
5713,2019-05-07 11:18,15,Sala,6,Pres sala
5716,2019-05-07 11:27,16,Cozinha,5,Pres cozinha
5717,2019-05-07 11:30,15,Sala,6,Pres sala
5719,2019-05-07 11:37,15,Sala,6,Pres sala
5720,2019-05-07 11:40,16,Cozinha,5,Pres cozinha
5721,2019-05-07 11:46,16,Cozinha,5,Pres cozinha
5721,2019-05-07 11:46,15,Sala,6,Pres sala
5727,2019-05-07 12:05,15,Sala,6,Pres sala
5731,2019-05-07 12:17,15,Sala,6,Pres sala
5733,2019-05-07 12:24,15,Sala,6,Pres sala
5736,2019-05-07 12:33,15,Sala,6,Pres sala
5742,2019-05-07 12:51,15,Sala,6,Pres sala
5744,2019-05-07 12:58,15,Sala,6,Pres sala
5755,2019-05-07 13:32,15,Sala,6,Pres sala
5761,2019-05-07 13:51,15,Sala,6,Pres sala
5762,2019-05-07 13:54,16,Cozinha,5,Pres cozinha
5764,2019-05-07 14:03,16,Cozinha,5,Pres cozinha
5764,2019-05-07 14:03,15,Sala,6,Pres sala
5766,2019-05-07 14:10,15,Sala,6,Pres sala
5771,2019-05-07 14:25,16,Cozinha,5,Pres cozinha
5771,2019-05-07 14:25,15,Sala,6,Pres sala
5776,2019-05-07 14:44,15,Sala,6,Pres sala
5781,2019-05-07 15:00,15,Sala,6,Pres sala
5783,2019-05-07 15:06,15,Sala,6,Pres sala
5786,2019-05-07 15:15,15,Sala,6,Pres sala
5790,2019-05-07 15:28,15,Sala,6,Pres sala
5792,2019-05-07 15:34,15,Sala,6,Pres sala
5794,2019-05-07 15:40,16,Cozinha,5,Pres cozinha
5800,2019-05-07 15:59,15,Sala,6,Pres sala
5802,2019-05-07 16:05,16,Cozinha,5,Pres cozinha
5805,2019-05-07 16:15,15,Sala,6,Pres sala
5807,2019-05-07 16:21,16,Cozinha,5,Pres cozinha
5808,2019-05-07 16:24,15,Sala,6,Pres sala
5811,2019-05-07 16:34,15,Sala,6,Pres sala
5812,2019-05-07 16:40,16,Cozinha,5,Pres cozinha
5813,2019-05-07 16:43,15,Sala,6,Pres sala
5816,2019-05-07 16:55,16,Cozinha,5,Pres cozinha
5816,2019-05-07 16:55,15,Sala,6,Pres sala
5820,2019-05-07 17:07,16,Cozinha,5,Pres cozinha
5821,2019-05-07 17:11,15,Sala,6,Pres sala
5825,2019-05-07 17:23,16,Cozinha,5,Pres cozinha
5825,2019-05-07 17:23,15,Sala,6,Pres sala
5828,2019-05-07 17:36,16,Cozinha,5,Pres cozinha
5828,2019-05-07 17:36,15,Sala,6,Pres sala
5832,2019-05-07 17:48,16,Cozinha,5,Pres cozinha
5837,2019-05-07 18:04,16,Cozinha,5,Pres cozinha
5843,2019-05-07 18:23,16,Cozinha,5,Pres cozinha
5846,2019-05-07 18:32,15,Sala,6,Pres sala
5848,2019-05-07 18:38,15,Sala,6,Pres sala
5852,2019-05-07 18:51,15,Sala,6,Pres sala
5864,2019-05-07 19:28,15,Sala,6,Pres sala
5876,2019-05-07 20:09,15,Sala,6,Pres sala
5879,2019-05-07 20:19,15,Sala,6,Pres sala
5885,2019-05-07 20:38,15,Sala,6,Pres sala
5892,2019-05-07 20:59,15,Sala,6,Pres sala
5896,2019-05-07 21:12,15,Sala,6,Pres sala
5902,2019-05-07 21:31,16,Cozinha,5,Pres cozinha
5903,2019-05-07 21:34,15,Sala,6,Pres sala
5907,2019-05-07 21:47,16,Cozinha,5,Pres cozinha
5907,2019-05-07 21:47,15,Sala,6,Pres sala
5912,2019-05-07 22:02,15,Sala,6,Pres sala
5913,2019-05-07 22:05,16,Cozinha,5,Pres cozinha
5917,2019-05-07 22:18,15,Sala,6,Pres sala
5918,2019-05-07 22:21,16,Cozinha,5,Pres cozinha
5923,2019-05-07 22:37,16,Cozinha,5,Pres cozinha
5923,2019-05-07 22:37,15,Sala,6,Pres sala
5924,2019-05-07 22:43,16,Cozinha,5,Pres cozinha
5924,2019-05-07 22:43,15,Sala,6,Pres sala
5928,2019-05-07 22:56,16,Cozinha,5,Pres cozinha
5928,2019-05-07 22:56,15,Sala,6,Pres sala
5934,2019-05-07 23:14,16,Cozinha,5,Pres cozinha
5934,2019-05-07 23:14,15,Sala,6,Pres sala
5939,2019-05-07 23:30,16,Cozinha,5,Pres cozinha
5939,2019-05-07 23:30,15,Sala,6,Pres sala
5942,2019-05-07 23:40,15,Sala,6,Pres sala
5944,2019-05-07 23:46,16,Cozinha,5,Pres cozinha
5944,2019-05-07 23:46,15,Sala,6,Pres sala
5948,2019-05-07 23:58,15,Sala,6,Pres sala
5950,2019-05-08 00:05,16,Cozinha,5,Pres cozinha
5952,2019-05-08 00:11,15,Sala,6,Pres sala
5953,2019-05-08 00:14,16,Cozinha,5,Pres cozinha
5955,2019-05-08 00:20,15,Sala,6,Pres sala
5956,2019-05-08 00:39,16,Cozinha,5,Pres cozinha
5956,2019-05-08 00:39,15,Sala,6,Pres sala
5957,2019-05-08 00:42,16,Cozinha,5,Pres cozinha
5957,2019-05-08 00:42,15,Sala,6,Pres sala
5962,2019-05-08 00:58,16,Cozinha,5,Pres cozinha
5962,2019-05-08 00:58,15,Sala,6,Pres sala
5964,2019-05-08 01:07,16,Cozinha,5,Pres cozinha
5965,2019-05-08 01:11,15,Sala,6,Pres sala
5968,2019-05-08 01:20,16,Cozinha,5,Pres cozinha
5969,2019-05-08 01:23,15,Sala,6,Pres sala
5974,2019-05-08 01:39,16,Cozinha,5,Pres cozinha
5975,2019-05-08 01:42,15,Sala,6,Pres sala
5980,2019-05-08 01:57,16,Cozinha,5,Pres cozinha
5980,2019-05-08 01:57,15,Sala,6,Pres sala
5980,2019-05-08 01:57,15,Sala,8,Indo dormir
5980,2019-05-08 01:57,22,Corredor,8,Indo dormir
5980,2019-05-08 01:57,16,Cozinha,8,Indo dormir
5984,2019-05-08 02:10,16,Cozinha,5,Pres cozinha
5984,2019-05-08 02:10,15,Sala,6,Pres sala
6041,2019-05-08 05:15,16,Cozinha,5,Pres cozinha
6042,2019-05-08 05:18,15,Sala,6,Pres sala
6084,2019-05-08 07:38,16,Cozinha,5,Pres cozinha
6085,2019-05-08 07:41,15,Sala,6,Pres sala
6090,2019-05-08 08:00,16,Cozinha,5,Pres cozinha
6090,2019-05-08 08:00,15,Sala,6,Pres sala
6092,2019-05-08 08:06,16,Cozinha,5,Pres cozinha
6094,2019-05-08 08:12,15,Sala,6,Pres sala
6097,2019-05-08 08:21,15,Sala,6,Pres sala
6098,2019-05-08 08:25,16,Cozinha,5,Pres cozinha
6099,2019-05-08 08:28,15,Sala,6,Pres sala
6101,2019-05-08 08:34,15,Sala,6,Pres sala
6103,2019-05-08 08:40,16,Cozinha,5,Pres cozinha
6104,2019-05-08 08:43,15,Sala,6,Pres sala
6106,2019-05-08 08:49,16,Cozinha,5,Pres cozinha
6108,2019-05-08 08:55,16,Cozinha,5,Pres cozinha
6108,2019-05-08 08:55,15,Sala,6,Pres sala
6110,2019-05-08 09:01,16,Cozinha,5,Pres cozinha
6110,2019-05-08 09:01,15,Sala,6,Pres sala
6112,2019-05-08 09:08,15,Sala,6,Pres sala
6115,2019-05-08 09:17,16,Cozinha,5,Pres cozinha
6115,2019-05-08 09:17,15,Sala,6,Pres sala
6121,2019-05-08 09:35,16,Cozinha,5,Pres cozinha
6123,2019-05-08 09:41,15,Sala,6,Pres sala
6125,2019-05-08 09:50,16,Cozinha,5,Pres cozinha
6125,2019-05-08 09:50,15,Sala,6,Pres sala
6129,2019-05-08 10:06,15,Sala,6,Pres sala
6131,2019-05-08 10:27,16,Cozinha,5,Pres cozinha
6131,2019-05-08 10:27,15,Sala,6,Pres sala
6132,2019-05-08 10:30,15,Sala,6,Pres sala
6135,2019-05-08 10:46,15,Sala,6,Pres sala
6136,2019-05-08 10:55,16,Cozinha,5,Pres cozinha
6136,2019-05-08 10:55,15,Sala,6,Pres sala
6137,2019-05-08 11:08,15,Sala,6,Pres sala
6139,2019-05-08 11:17,16,Cozinha,5,Pres cozinha
6142,2019-05-08 11:27,15,Sala,6,Pres sala
6149,2019-05-08 11:49,15,Sala,6,Pres sala
6154,2019-05-08 12:05,15,Sala,6,Pres sala
6158,2019-05-08 12:20,15,Sala,6,Pres sala
6162,2019-05-08 12:33,15,Sala,6,Pres sala
6167,2019-05-08 12:52,15,Sala,6,Pres sala
6172,2019-05-08 13:07,16,Cozinha,5,Pres cozinha
6173,2019-05-08 13:10,15,Sala,6,Pres sala
6175,2019-05-08 13:16,15,Sala,6,Pres sala
6176,2019-05-08 13:19,16,Cozinha,5,Pres cozinha
6180,2019-05-08 13:32,15,Sala,6,Pres sala
6181,2019-05-08 13:35,16,Cozinha,5,Pres cozinha
6200,2019-05-08 14:34,16,Cozinha,5,Pres cozinha
6200,2019-05-08 14:34,15,Sala,6,Pres sala
6205,2019-05-08 14:49,16,Cozinha,5,Pres cozinha
6209,2019-05-08 15:01,15,Sala,6,Pres sala
6211,2019-05-08 15:08,15,Sala,6,Pres sala
6224,2019-05-08 15:49,16,Cozinha,5,Pres cozinha
6229,2019-05-08 16:07,16,Cozinha,5,Pres cozinha
6229,2019-05-08 16:07,15,Sala,6,Pres sala
6231,2019-05-08 16:14,15,Sala,6,Pres sala
6232,2019-05-08 16:20,16,Cozinha,5,Pres cozinha
6232,2019-05-08 16:20,15,Sala,6,Pres sala
6236,2019-05-08 16:33,15,Sala,6,Pres sala
6237,2019-05-08 16:36,16,Cozinha,5,Pres cozinha
6238,2019-05-08 16:39,15,Sala,6,Pres sala
6241,2019-05-08 16:48,15,Sala,6,Pres sala
6243,2019-05-08 16:54,16,Cozinha,5,Pres cozinha
6246,2019-05-08 17:04,15,Sala,6,Pres sala
6248,2019-05-08 17:10,16,Cozinha,5,Pres cozinha
6250,2019-05-08 17:16,15,Sala,6,Pres sala
6252,2019-05-08 17:26,16,Cozinha,5,Pres cozinha
6252,2019-05-08 17:26,15,Sala,6,Pres sala
6258,2019-05-08 17:44,15,Sala,6,Pres sala
6259,2019-05-08 17:47,16,Cozinha,5,Pres cozinha
6263,2019-05-08 18:00,15,Sala,6,Pres sala
6273,2019-05-08 18:31,16,Cozinha,5,Pres cozinha
6273,2019-05-08 18:31,15,Sala,6,Pres sala
6275,2019-05-08 18:37,15,Sala,6,Pres sala
6277,2019-05-08 18:47,15,Sala,6,Pres sala
6279,2019-05-08 18:59,16,Cozinha,5,Pres cozinha
6281,2019-05-08 19:06,15,Sala,6,Pres sala
6286,2019-05-08 19:21,16,Cozinha,5,Pres cozinha
6286,2019-05-08 19:21,15,Sala,6,Pres sala
6293,2019-05-08 19:46,16,Cozinha,5,Pres cozinha
6295,2019-05-08 19:53,15,Sala,6,Pres sala
6298,2019-05-08 20:05,15,Sala,6,Pres sala
6304,2019-05-08 20:24,15,Sala,6,Pres sala
6310,2019-05-08 20:43,15,Sala,6,Pres sala
6316,2019-05-08 21:02,15,Sala,6,Pres sala
6318,2019-05-08 21:08,15,Sala,6,Pres sala
6325,2019-05-08 21:33,16,Cozinha,5,Pres cozinha
6330,2019-05-08 21:49,16,Cozinha,5,Pres cozinha
6334,2019-05-08 22:02,16,Cozinha,5,Pres cozinha
6335,2019-05-08 22:08,16,Cozinha,5,Pres cozinha
6342,2019-05-08 22:33,16,Cozinha,5,Pres cozinha
6344,2019-05-08 22:39,16,Cozinha,5,Pres cozinha
6349,2019-05-08 22:55,16,Cozinha,5,Pres cozinha
6352,2019-05-08 23:04,16,Cozinha,5,Pres cozinha
6355,2019-05-08 23:26,16,Cozinha,5,Pres cozinha
6357,2019-05-08 23:35,16,Cozinha,5,Pres cozinha
6373,2019-05-09 00:35,15,Sala,6,Pres sala
6377,2019-05-09 00:51,16,Cozinha,5,Pres cozinha
6381,2019-05-09 01:03,15,Sala,6,Pres sala
6385,2019-05-09 01:16,15,Sala,6,Pres sala
6395,2019-05-09 01:50,15,Sala,6,Pres sala
6400,2019-05-09 02:09,15,Sala,6,Pres sala
6418,2019-05-09 03:05,15,Sala,6,Pres sala
6422,2019-05-09 03:18,15,Sala,6,Pres sala
6430,2019-05-09 03:46,15,Sala,6,Pres sala
6435,2019-05-09 04:05,15,Sala,6,Pres sala
6442,2019-05-09 04:26,15,Sala,6,Pres sala
6445,2019-05-09 04:36,15,Sala,6,Pres sala
6449,2019-05-09 04:48,15,Sala,6,Pres sala
6453,2019-05-09 05:01,15,Sala,6,Pres sala
6464,2019-05-09 05:35,15,Sala,6,Pres sala
6470,2019-05-09 05:54,15,Sala,1,Acordar (dia util)
6470,2019-05-09 05:54,16,Cozinha,1,Acordar (dia util)
6470,2019-05-09 05:54,16,Cozinha,5,Pres cozinha
6470,2019-05-09 05:54,15,Sala,6,Pres sala
6479,2019-05-09 06:22,15,Sala,6,Pres sala
6486,2019-05-09 06:50,15,Sala,6,Pres sala
6491,2019-05-09 07:08,15,Sala,6,Pres sala
6493,2019-05-09 07:15,15,Sala,6,Pres sala
6494,2019-05-09 07:18,16,Cozinha,5,Pres cozinha
6498,2019-05-09 07:30,15,Sala,6,Pres sala
