Id Home,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
381,2019-04-15 13:14,18,Garagem,3,Entrada
381,2019-04-15 13:14,18,Garagem,4,Saída
382,2019-04-15 13:16,18,Garagem,3,Entrada
382,2019-04-15 13:16,18,Garagem,4,Saída
386,2019-04-15 13:24,18,Garagem,3,Entrada
386,2019-04-15 13:24,18,Garagem,4,Saída
388,2019-04-15 13:28,18,Garagem,3,Entrada
388,2019-04-15 13:28,18,Garagem,4,Saída
389,2019-04-15 13:31,18,Garagem,3,Entrada
389,2019-04-15 13:31,18,Garagem,4,Saída
401,2019-04-15 13:56,15,Sala,7,Assistir TV
401,2019-04-15 13:56,18,Garagem,3,Entrada
401,2019-04-15 13:56,18,Garagem,4,Saída
403,2019-04-15 14:00,18,Garagem,3,Entrada
403,2019-04-15 14:00,18,Garagem,4,Saída
409,2019-04-15 14:18,15,Sala,7,Assistir TV
409,2019-04-15 14:18,18,Garagem,3,Entrada
409,2019-04-15 14:18,18,Garagem,4,Saída
410,2019-04-15 14:20,18,Garagem,3,Entrada
410,2019-04-15 14:20,18,Garagem,4,Saída
412,2019-04-15 14:29,15,Sala,7,Assistir TV
415,2019-04-15 14:35,15,Sala,6,Lazer sala
415,2019-04-15 14:35,15,Sala,7,Assistir TV
415,2019-04-15 14:35,16,Cozinha,5,Cozinha
416,2019-04-15 14:37,18,Garagem,3,Entrada
416,2019-04-15 14:37,18,Garagem,4,Saída
418,2019-04-15 14:41,18,Garagem,3,Entrada
418,2019-04-15 14:41,18,Garagem,4,Saída
421,2019-04-15 14:47,18,Garagem,3,Entrada
421,2019-04-15 14:47,18,Garagem,4,Saída
427,2019-04-15 14:59,16,Cozinha,5,Cozinha
427,2019-04-15 14:59,18,Garagem,3,Entrada
427,2019-04-15 14:59,18,Garagem,4,Saída
430,2019-04-15 15:06,15,Sala,7,Assistir TV
430,2019-04-15 15:06,18,Garagem,3,Entrada
430,2019-04-15 15:06,18,Garagem,4,Saída
431,2019-04-15 15:08,15,Sala,7,Assistir TV
436,2019-04-15 15:20,18,Garagem,3,Entrada
436,2019-04-15 15:20,18,Garagem,4,Saída
438,2019-04-15 15:24,15,Sala,7,Assistir TV
438,2019-04-15 15:24,18,Garagem,3,Entrada
438,2019-04-15 15:24,18,Garagem,4,Saída
441,2019-04-15 15:30,18,Garagem,3,Entrada
441,2019-04-15 15:30,18,Garagem,4,Saída
442,2019-04-15 15:33,16,Cozinha,5,Cozinha
442,2019-04-15 15:33,18,Garagem,3,Entrada
442,2019-04-15 15:33,18,Garagem,4,Saída
445,2019-04-15 15:39,15,Sala,6,Lazer sala
445,2019-04-15 15:39,15,Sala,7,Assistir TV
445,2019-04-15 15:39,18,Garagem,3,Entrada
445,2019-04-15 15:39,18,Garagem,4,Saída
450,2019-04-15 15:55,18,Garagem,3,Entrada
450,2019-04-15 15:55,18,Garagem,4,Saída
451,2019-04-15 15:58,18,Garagem,3,Entrada
451,2019-04-15 15:58,18,Garagem,4,Saída
456,2019-04-15 16:11,16,Cozinha,5,Cozinha
460,2019-04-15 16:20,15,Sala,7,Assistir TV
460,2019-04-15 16:20,18,Garagem,3,Entrada
460,2019-04-15 16:20,18,Garagem,4,Saída
463,2019-04-15 16:30,18,Garagem,3,Entrada
463,2019-04-15 16:30,18,Garagem,4,Saída
464,2019-04-15 16:32,15,Sala,7,Assistir TV
464,2019-04-15 16:32,18,Garagem,3,Entrada
464,2019-04-15 16:32,18,Garagem,4,Saída
465,2019-04-15 16:34,18,Garagem,3,Entrada
465,2019-04-15 16:34,18,Garagem,4,Saída
467,2019-04-15 16:42,15,Sala,6,Lazer sala
467,2019-04-15 16:42,15,Sala,7,Assistir TV
468,2019-04-15 16:45,15,Sala,7,Assistir TV
468,2019-04-15 16:45,18,Garagem,3,Entrada
468,2019-04-15 16:45,18,Garagem,4,Saída
469,2019-04-15 16:47,18,Garagem,3,Entrada
469,2019-04-15 16:47,18,Garagem,4,Saída
472,2019-04-15 16:57,18,Garagem,3,Entrada
472,2019-04-15 16:57,18,Garagem,4,Saída
475,2019-04-15 17:03,15,Sala,7,Assistir TV
475,2019-04-15 17:03,18,Garagem,3,Entrada
475,2019-04-15 17:03,18,Garagem,4,Saída
476,2019-04-15 17:05,18,Garagem,3,Entrada
476,2019-04-15 17:05,18,Garagem,4,Saída
478,2019-04-15 17:13,15,Sala,7,Assistir TV
478,2019-04-15 17:13,18,Garagem,3,Entrada
478,2019-04-15 17:13,18,Garagem,4,Saída
479,2019-04-15 17:16,18,Garagem,3,Entrada
479,2019-04-15 17:16,18,Garagem,4,Saída
484,2019-04-15 17:26,15,Sala,6,Lazer sala
484,2019-04-15 17:26,15,Sala,7,Assistir TV
484,2019-04-15 17:26,18,Garagem,3,Entrada
484,2019-04-15 17:26,18,Garagem,4,Saída
485,2019-04-15 17:28,15,Sala,6,Lazer sala
485,2019-04-15 17:28,15,Sala,7,Assistir TV
488,2019-04-15 17:34,15,Sala,6,Lazer sala
488,2019-04-15 17:34,15,Sala,7,Assistir TV
493,2019-04-15 17:45,18,Garagem,3,Entrada
493,2019-04-15 17:45,18,Garagem,4,Saída
499,2019-04-15 18:00,18,Garagem,3,Entrada
499,2019-04-15 18:00,18,Garagem,4,Saída
501,2019-04-15 18:04,18,Garagem,3,Entrada
501,2019-04-15 18:04,18,Garagem,4,Saída
502,2019-04-15 18:06,15,Sala,7,Assistir TV
502,2019-04-15 18:06,18,Garagem,3,Entrada
502,2019-04-15 18:06,18,Garagem,4,Saída
504,2019-04-15 18:10,18,Garagem,3,Entrada
504,2019-04-15 18:10,18,Garagem,4,Saída
505,2019-04-15 18:12,15,Sala,6,Lazer sala
505,2019-04-15 18:12,15,Sala,7,Assistir TV
507,2019-04-15 18:16,15,Sala,6,Lazer sala
507,2019-04-15 18:16,15,Sala,7,Assistir TV
507,2019-04-15 18:16,16,Cozinha,5,Cozinha
508,2019-04-15 18:18,15,Sala,7,Assistir TV
509,2019-04-15 18:20,15,Sala,7,Assistir TV
510,2019-04-15 18:25,15,Sala,7,Assistir TV
510,2019-04-15 18:25,18,Garagem,3,Entrada
510,2019-04-15 18:25,18,Garagem,4,Saída
511,2019-04-15 18:27,18,Garagem,3,Entrada
511,2019-04-15 18:27,18,Garagem,4,Saída
512,2019-04-15 18:29,15,Sala,6,Lazer sala
512,2019-04-15 18:29,15,Sala,7,Assistir TV
512,2019-04-15 18:29,18,Garagem,3,Entrada
512,2019-04-15 18:29,18,Garagem,4,Saída
516,2019-04-15 18:50,15,Sala,6,Lazer sala
516,2019-04-15 18:50,15,Sala,7,Assistir TV
516,2019-04-15 18:50,16,Cozinha,5,Cozinha
516,2019-04-15 18:50,18,Garagem,3,Entrada
516,2019-04-15 18:50,18,Garagem,4,Saída
517,2019-04-15 18:52,18,Garagem,3,Entrada
517,2019-04-15 18:52,18,Garagem,4,Saída
519,2019-04-15 19:00,18,Garagem,3,Entrada
519,2019-04-15 19:00,18,Garagem,4,Saída
520,2019-04-15 19:02,18,Garagem,3,Entrada
520,2019-04-15 19:02,18,Garagem,4,Saída
523,2019-04-15 19:08,18,Garagem,3,Entrada
523,2019-04-15 19:08,18,Garagem,4,Saída
526,2019-04-15 19:15,18,Garagem,3,Entrada
526,2019-04-15 19:15,18,Garagem,4,Saída
529,2019-04-15 19:21,18,Garagem,3,Entrada
529,2019-04-15 19:21,18,Garagem,4,Saída
534,2019-04-15 19:31,18,Garagem,3,Entrada
534,2019-04-15 19:31,18,Garagem,4,Saída
540,2019-04-15 19:46,18,Garagem,3,Entrada
540,2019-04-15 19:46,18,Garagem,4,Saída
541,2019-04-15 19:48,18,Garagem,3,Entrada
541,2019-04-15 19:48,18,Garagem,4,Saída
542,2019-04-15 19:50,15,Sala,7,Assistir TV
542,2019-04-15 19:50,18,Garagem,3,Entrada
542,2019-04-15 19:50,18,Garagem,4,Saída
543,2019-04-15 19:52,18,Garagem,3,Entrada
543,2019-04-15 19:52,18,Garagem,4,Saída
545,2019-04-15 19:56,18,Garagem,3,Entrada
545,2019-04-15 19:56,18,Garagem,4,Saída
546,2019-04-15 19:58,18,Garagem,3,Entrada
546,2019-04-15 19:58,18,Garagem,4,Saída
548,2019-04-15 20:02,15,Sala,6,Lazer sala
548,2019-04-15 20:02,15,Sala,7,Assistir TV
551,2019-04-15 20:09,15,Sala,6,Lazer sala
551,2019-04-15 20:09,15,Sala,7,Assistir TV
551,2019-04-15 20:09,18,Garagem,3,Entrada
551,2019-04-15 20:09,18,Garagem,4,Saída
553,2019-04-15 20:13,15,Sala,7,Assistir TV
553,2019-04-15 20:13,18,Garagem,3,Entrada
553,2019-04-15 20:13,18,Garagem,4,Saída
554,2019-04-15 20:17,15,Sala,6,Lazer sala
554,2019-04-15 20:17,15,Sala,7,Assistir TV
554,2019-04-15 20:17,16,Cozinha,5,Cozinha
554,2019-04-15 20:17,18,Garagem,3,Entrada
554,2019-04-15 20:17,18,Garagem,4,Saída
555,2019-04-15 20:19,15,Sala,6,Lazer sala
555,2019-04-15 20:19,15,Sala,7,Assistir TV
555,2019-04-15 20:19,16,Cozinha,5,Cozinha
555,2019-04-15 20:19,18,Garagem,3,Entrada
555,2019-04-15 20:19,18,Garagem,4,Saída
558,2019-04-15 20:36,18,Garagem,3,Entrada
558,2019-04-15 20:36,18,Garagem,4,Saída
560,2019-04-15 20:40,18,Garagem,3,Entrada
560,2019-04-15 20:40,18,Garagem,4,Saída
561,2019-04-15 20:42,15,Sala,7,Assistir TV
561,2019-04-15 20:42,16,Cozinha,5,Cozinha
561,2019-04-15 20:42,18,Garagem,3,Entrada
561,2019-04-15 20:42,18,Garagem,4,Saída
562,2019-04-15 20:44,15,Sala,7,Assistir TV
564,2019-04-15 20:53,15,Sala,7,Assistir TV
564,2019-04-15 20:53,16,Cozinha,5,Cozinha
565,2019-04-15 20:55,15,Sala,6,Lazer sala
565,2019-04-15 20:55,15,Sala,7,Assistir TV
565,2019-04-15 20:55,16,Cozinha,5,Cozinha
565,2019-04-15 20:55,18,Garagem,3,Entrada
565,2019-04-15 20:55,18,Garagem,4,Saída
570,2019-04-15 21:09,18,Garagem,3,Entrada
570,2019-04-15 21:09,18,Garagem,4,Saída
571,2019-04-15 21:14,18,Garagem,3,Entrada
571,2019-04-15 21:14,18,Garagem,4,Saída
574,2019-04-15 21:20,15,Sala,7,Assistir TV
574,2019-04-15 21:20,18,Garagem,3,Entrada
574,2019-04-15 21:20,18,Garagem,4,Saída
576,2019-04-15 21:24,15,Sala,7,Assistir TV
576,2019-04-15 21:24,18,Garagem,3,Entrada
576,2019-04-15 21:24,18,Garagem,4,Saída
577,2019-04-15 21:26,15,Sala,6,Lazer sala
577,2019-04-15 21:26,15,Sala,7,Assistir TV
577,2019-04-15 21:26,16,Cozinha,5,Cozinha
577,2019-04-15 21:26,18,Garagem,3,Entrada
577,2019-04-15 21:26,18,Garagem,4,Saída
580,2019-04-15 21:37,15,Sala,6,Lazer sala
580,2019-04-15 21:37,15,Sala,7,Assistir TV
586,2019-04-15 21:49,18,Garagem,3,Entrada
586,2019-04-15 21:49,18,Garagem,4,Saída
587,2019-04-15 21:52,18,Garagem,3,Entrada
587,2019-04-15 21:52,18,Garagem,4,Saída
588,2019-04-15 21:54,15,Sala,6,Lazer sala
588,2019-04-15 21:54,15,Sala,7,Assistir TV
593,2019-04-15 22:06,15,Sala,7,Assistir TV
596,2019-04-15 22:15,15,Sala,6,Lazer sala
596,2019-04-15 22:15,15,Sala,7,Assistir TV
598,2019-04-15 22:19,15,Sala,6,Lazer sala
598,2019-04-15 22:19,15,Sala,7,Assistir TV
599,2019-04-15 22:21,16,Cozinha,5,Cozinha
599,2019-04-15 22:21,18,Garagem,3,Entrada
599,2019-04-15 22:21,18,Garagem,4,Saída
601,2019-04-15 22:25,16,Cozinha,5,Cozinha
605,2019-04-15 22:33,18,Garagem,3,Entrada
605,2019-04-15 22:33,18,Garagem,4,Saída
608,2019-04-15 22:39,15,Sala,6,Lazer sala
608,2019-04-15 22:39,15,Sala,7,Assistir TV
608,2019-04-15 22:39,18,Garagem,3,Entrada
608,2019-04-15 22:39,18,Garagem,4,Saída
610,2019-04-15 22:43,18,Garagem,3,Entrada
610,2019-04-15 22:43,18,Garagem,4,Saída
611,2019-04-15 22:45,15,Sala,7,Assistir TV
611,2019-04-15 22:45,16,Cozinha,5,Cozinha
611,2019-04-15 22:45,18,Garagem,3,Entrada
611,2019-04-15 22:45,18,Garagem,4,Saída
614,2019-04-15 22:55,15,Sala,7,Assistir TV
615,2019-04-15 22:57,18,Garagem,3,Entrada
615,2019-04-15 22:57,18,Garagem,4,Saída
617,2019-04-15 23:01,15,Sala,6,Lazer sala
617,2019-04-15 23:01,15,Sala,7,Assistir TV
617,2019-04-15 23:01,16,Cozinha,5,Cozinha
617,2019-04-15 23:01,18,Garagem,3,Entrada
617,2019-04-15 23:01,18,Garagem,4,Saída
627,2019-04-15 23:30,15,Sala,6,Lazer sala
627,2019-04-15 23:30,15,Sala,7,Assistir TV
627,2019-04-15 23:30,16,Cozinha,5,Cozinha
627,2019-04-15 23:30,18,Garagem,3,Entrada
627,2019-04-15 23:30,18,Garagem,4,Saída
628,2019-04-15 23:32,15,Sala,6,Lazer sala
628,2019-04-15 23:32,15,Sala,7,Assistir TV
628,2019-04-15 23:32,16,Cozinha,5,Cozinha
628,2019-04-15 23:32,18,Garagem,3,Entrada
628,2019-04-15 23:32,18,Garagem,4,Saída
629,2019-04-15 23:34,16,Cozinha,5,Cozinha
631,2019-04-15 23:46,16,Cozinha,5,Cozinha
634,2019-04-15 23:53,15,Sala,7,Assistir TV
637,2019-04-15 23:59,15,Sala,6,Lazer sala
637,2019-04-15 23:59,15,Sala,7,Assistir TV
637,2019-04-15 23:59,16,Cozinha,5,Cozinha
637,2019-04-15 23:59,18,Garagem,3,Entrada
637,2019-04-15 23:59,18,Garagem,4,Saída
639,2019-04-16 00:03,15,Sala,6,Lazer sala
639,2019-04-16 00:03,15,Sala,7,Assistir TV
640,2019-04-16 00:13,16,Cozinha,5,Cozinha
645,2019-04-16 00:24,15,Sala,7,Assistir TV
647,2019-04-16 00:28,15,Sala,7,Assistir TV
652,2019-04-16 00:41,15,Sala,7,Assistir TV
653,2019-04-16 00:45,15,Sala,7,Assistir TV
653,2019-04-16 00:45,18,Garagem,3,Entrada
653,2019-04-16 00:45,18,Garagem,4,Saída
657,2019-04-16 00:58,15,Sala,7,Assistir TV
657,2019-04-16 00:58,18,Garagem,3,Entrada
657,2019-04-16 00:58,18,Garagem,4,Saída
659,2019-04-16 01:02,18,Garagem,3,Entrada
659,2019-04-16 01:02,18,Garagem,4,Saída
659,2019-04-16 01:02,18,Garagem,8,Dormir
659,2019-04-16 01:02,23,Quarto 3,8,Dormir
660,2019-04-16 01:11,18,Garagem,3,Entrada
660,2019-04-16 01:11,18,Garagem,4,Saída
660,2019-04-16 01:11,18,Garagem,8,Dormir
660,2019-04-16 01:11,20,Quarto 2,8,Dormir
662,2019-04-16 01:15,23,Quarto 3,8,Dormir
680,2019-04-16 01:53,23,Quarto 3,8,Dormir
681,2019-04-16 01:55,15,Sala,7,Assistir TV
681,2019-04-16 01:55,15,Sala,8,Dormir
681,2019-04-16 01:55,16,Cozinha,8,Dormir
681,2019-04-16 01:55,17,Lavanderia,8,Dormir
681,2019-04-16 01:55,18,Garagem,3,Entrada
681,2019-04-16 01:55,18,Garagem,4,Saída
681,2019-04-16 01:55,18,Garagem,8,Dormir
681,2019-04-16 01:55,19,Quarto 1,8,Dormir
681,2019-04-16 01:55,20,Quarto 2,8,Dormir
681,2019-04-16 01:55,21,Cobertura,8,Dormir
681,2019-04-16 01:55,22,Corredor,8,Dormir
681,2019-04-16 01:55,23,Quarto 3,8,Dormir
682,2019-04-16 01:57,23,Quarto 3,8,Dormir
688,2019-04-16 02:13,15,Sala,7,Assistir TV
688,2019-04-16 02:13,18,Garagem,3,Entrada
688,2019-04-16 02:13,18,Garagem,4,Saída
691,2019-04-16 02:24,15,Sala,7,Assistir TV
691,2019-04-16 02:24,18,Garagem,3,Entrada
691,2019-04-16 02:24,18,Garagem,4,Saída
692,2019-04-16 02:26,15,Sala,7,Assistir TV
692,2019-04-16 02:26,18,Garagem,3,Entrada
692,2019-04-16 02:26,18,Garagem,4,Saída
696,2019-04-16 02:42,15,Sala,7,Assistir TV
696,2019-04-16 02:42,18,Garagem,3,Entrada
696,2019-04-16 02:42,18,Garagem,4,Saída
708,2019-04-16 03:11,15,Sala,7,Assistir TV
708,2019-04-16 03:11,18,Garagem,3,Entrada
708,2019-04-16 03:11,18,Garagem,4,Saída
720,2019-04-16 03:45,18,Garagem,3,Entrada
720,2019-04-16 03:45,18,Garagem,4,Saída
723,2019-04-16 03:51,18,Garagem,3,Entrada
723,2019-04-16 03:51,18,Garagem,4,Saída
741,2019-04-16 04:28,15,Sala,7,Assistir TV
741,2019-04-16 04:28,18,Garagem,3,Entrada
741,2019-04-16 04:28,18,Garagem,4,Saída
744,2019-04-16 04:39,18,Garagem,3,Entrada
744,2019-04-16 04:39,18,Garagem,4,Saída
745,2019-04-16 04:41,15,Sala,7,Assistir TV
745,2019-04-16 04:41,18,Garagem,3,Entrada
745,2019-04-16 04:41,18,Garagem,4,Saída
748,2019-04-16 04:51,18,Garagem,3,Entrada
748,2019-04-16 04:51,18,Garagem,4,Saída
749,2019-04-16 04:53,18,Garagem,3,Entrada
749,2019-04-16 04:53,18,Garagem,4,Saída
754,2019-04-16 05:06,20,Quarto 2,1,Acordar (dia util)
755,2019-04-16 05:08,20,Quarto 2,1,Acordar (dia util)
759,2019-04-16 05:16,21,Cobertura,1,Acordar (dia util)
759,2019-04-16 05:16,22,Corredor,1,Acordar (dia util)
760,2019-04-16 05:18,5,Escada,1,Acordar (dia util)
760,2019-04-16 05:18,15,Sala,1,Acordar (dia util)
760,2019-04-16 05:18,15,Sala,7,Assistir TV
760,2019-04-16 05:18,16,Cozinha,1,Acordar (dia util)
760,2019-04-16 05:18,17,Lavanderia,1,Acordar (dia util)
760,2019-04-16 05:18,18,Garagem,1,Acordar (dia util)
760,2019-04-16 05:18,18,Garagem,3,Entrada
760,2019-04-16 05:18,18,Garagem,4,Saída
760,2019-04-16 05:18,19,Quarto 1,1,Acordar (dia util)
760,2019-04-16 05:18,20,Quarto 2,1,Acordar (dia util)
760,2019-04-16 05:18,21,Cobertura,1,Acordar (dia util)
760,2019-04-16 05:18,22,Corredor,1,Acordar (dia util)
760,2019-04-16 05:18,23,Quarto 3,1,Acordar (dia util)
761,2019-04-16 05:20,17,Lavanderia,1,Acordar (dia util)
761,2019-04-16 05:20,19,Quarto 1,1,Acordar (dia util)
761,2019-04-16 05:20,21,Cobertura,1,Acordar (dia util)
761,2019-04-16 05:20,22,Corredor,1,Acordar (dia util)
766,2019-04-20 22:25,16,Cozinha,5,Cozinha
767,2019-04-20 22:27,15,Sala,6,Lazer sala
767,2019-04-20 22:27,15,Sala,7,Assistir TV
767,2019-04-20 22:27,16,Cozinha,5,Cozinha
767,2019-04-20 22:27,18,Garagem,3,Entrada
767,2019-04-20 22:27,18,Garagem,4,Saída
778,2019-04-20 22:58,15,Sala,6,Lazer sala
778,2019-04-20 22:58,15,Sala,7,Assistir TV
778,2019-04-20 22:58,16,Cozinha,5,Cozinha
778,2019-04-20 22:58,18,Garagem,3,Entrada
778,2019-04-20 22:58,18,Garagem,4,Saída
779,2019-04-20 23:00,15,Sala,6,Lazer sala
779,2019-04-20 23:00,15,Sala,7,Assistir TV
779,2019-04-20 23:00,16,Cozinha,5,Cozinha
779,2019-04-20 23:00,18,Garagem,3,Entrada
779,2019-04-20 23:00,18,Garagem,4,Saída
783,2019-04-20 23:42,15,Sala,6,Lazer sala
783,2019-04-20 23:42,15,Sala,7,Assistir TV
783,2019-04-20 23:42,16,Cozinha,5,Cozinha
783,2019-04-20 23:42,18,Garagem,3,Entrada
783,2019-04-20 23:42,18,Garagem,4,Saída
785,2019-04-20 23:47,15,Sala,6,Lazer sala
785,2019-04-20 23:47,15,Sala,7,Assistir TV
785,2019-04-20 23:47,16,Cozinha,5,Cozinha
785,2019-04-20 23:47,18,Garagem,3,Entrada
785,2019-04-20 23:47,18,Garagem,4,Saída
786,2019-04-20 23:53,16,Cozinha,5,Cozinha
789,2019-04-21 00:05,16,Cozinha,5,Cozinha
790,2019-04-21 00:08,15,Sala,6,Lazer sala
790,2019-04-21 00:08,15,Sala,7,Assistir TV
790,2019-04-21 00:08,16,Cozinha,5,Cozinha
790,2019-04-21 00:08,18,Garagem,3,Entrada
790,2019-04-21 00:08,18,Garagem,4,Saída
791,2019-04-21 00:11,16,Cozinha,5,Cozinha
792,2019-04-21 00:14,15,Sala,6,Lazer sala
792,2019-04-21 00:14,15,Sala,7,Assistir TV
792,2019-04-21 00:14,16,Cozinha,5,Cozinha
792,2019-04-21 00:14,18,Garagem,3,Entrada
792,2019-04-21 00:14,18,Garagem,4,Saída
793,2019-04-21 00:20,16,Cozinha,5,Cozinha
796,2019-04-21 00:39,15,Sala,6,Lazer sala
796,2019-04-21 00:39,15,Sala,7,Assistir TV
796,2019-04-21 00:39,16,Cozinha,5,Cozinha
796,2019-04-21 00:39,18,Garagem,3,Entrada
796,2019-04-21 00:39,18,Garagem,4,Saída
799,2019-04-21 00:51,15,Sala,6,Lazer sala
799,2019-04-21 00:51,15,Sala,7,Assistir TV
799,2019-04-21 00:51,16,Cozinha,5,Cozinha
799,2019-04-21 00:51,18,Garagem,3,Entrada
799,2019-04-21 00:51,18,Garagem,4,Saída
802,2019-04-21 01:04,15,Sala,6,Lazer sala
802,2019-04-21 01:04,15,Sala,7,Assistir TV
802,2019-04-21 01:04,15,Sala,8,Dormir
802,2019-04-21 01:04,17,Lavanderia,8,Dormir
803,2019-04-21 01:07,15,Sala,6,Lazer sala
803,2019-04-21 01:07,15,Sala,7,Assistir TV
803,2019-04-21 01:07,15,Sala,8,Dormir
803,2019-04-21 01:07,18,Garagem,3,Entrada
803,2019-04-21 01:07,18,Garagem,4,Saída
803,2019-04-21 01:07,18,Garagem,8,Dormir
804,2019-04-21 01:10,18,Garagem,3,Entrada
804,2019-04-21 01:10,18,Garagem,4,Saída
804,2019-04-21 01:10,18,Garagem,8,Dormir
804,2019-04-21 01:10,19,Quarto 1,8,Dormir
805,2019-04-21 01:13,16,Cozinha,5,Cozinha
805,2019-04-21 01:13,16,Cozinha,8,Dormir
805,2019-04-21 01:13,19,Quarto 1,8,Dormir
805,2019-04-21 01:13,20,Quarto 2,8,Dormir
806,2019-04-21 01:16,20,Quarto 2,8,Dormir
807,2019-04-21 01:19,19,Quarto 1,8,Dormir
809,2019-04-21 01:26,15,Sala,6,Lazer sala
809,2019-04-21 01:26,15,Sala,7,Assistir TV
809,2019-04-21 01:26,15,Sala,8,Dormir
810,2019-04-21 01:29,19,Quarto 1,8,Dormir
811,2019-04-21 01:32,15,Sala,6,Lazer sala
811,2019-04-21 01:32,15,Sala,7,Assistir TV
811,2019-04-21 01:32,15,Sala,8,Dormir
812,2019-04-21 01:35,19,Quarto 1,8,Dormir
813,2019-04-21 01:38,19,Quarto 1,8,Dormir
814,2019-04-21 01:41,19,Quarto 1,8,Dormir
815,2019-04-21 01:44,19,Quarto 1,8,Dormir
815,2019-04-21 01:44,20,Quarto 2,8,Dormir
816,2019-04-21 01:47,19,Quarto 1,8,Dormir
816,2019-04-21 01:47,20,Quarto 2,8,Dormir
817,2019-04-21 01:50,19,Quarto 1,8,Dormir
818,2019-04-21 01:54,19,Quarto 1,8,Dormir
819,2019-04-21 01:57,19,Quarto 1,8,Dormir
820,2019-04-21 02:00,19,Quarto 1,8,Dormir
822,2019-04-21 02:06,15,Sala,6,Lazer sala
822,2019-04-21 02:06,15,Sala,7,Assistir TV
822,2019-04-21 02:06,18,Garagem,3,Entrada
822,2019-04-21 02:06,18,Garagem,4,Saída
823,2019-04-21 02:10,15,Sala,6,Lazer sala
823,2019-04-21 02:10,15,Sala,7,Assistir TV
823,2019-04-21 02:10,18,Garagem,3,Entrada
823,2019-04-21 02:10,18,Garagem,4,Saída
824,2019-04-21 02:13,15,Sala,6,Lazer sala
824,2019-04-21 02:13,15,Sala,7,Assistir TV
824,2019-04-21 02:13,18,Garagem,3,Entrada
824,2019-04-21 02:13,18,Garagem,4,Saída
826,2019-04-21 02:29,15,Sala,6,Lazer sala
826,2019-04-21 02:29,15,Sala,7,Assistir TV
826,2019-04-21 02:29,18,Garagem,3,Entrada
826,2019-04-21 02:29,18,Garagem,4,Saída
838,2019-04-21 03:20,15,Sala,7,Assistir TV
838,2019-04-21 03:20,18,Garagem,3,Entrada
838,2019-04-21 03:20,18,Garagem,4,Saída
839,2019-04-21 03:23,15,Sala,7,Assistir TV
839,2019-04-21 03:23,18,Garagem,3,Entrada
839,2019-04-21 03:23,18,Garagem,4,Saída
850,2019-04-21 04:10,15,Sala,7,Assistir TV
850,2019-04-21 04:10,18,Garagem,3,Entrada
850,2019-04-21 04:10,18,Garagem,4,Saída
851,2019-04-21 04:13,15,Sala,7,Assistir TV
851,2019-04-21 04:13,18,Garagem,3,Entrada
851,2019-04-21 04:13,18,Garagem,4,Saída
860,2019-04-21 04:47,15,Sala,7,Assistir TV
860,2019-04-21 04:47,18,Garagem,3,Entrada
860,2019-04-21 04:47,18,Garagem,4,Saída
861,2019-04-21 04:50,18,Garagem,3,Entrada
861,2019-04-21 04:50,18,Garagem,4,Saída
862,2019-04-21 04:53,15,Sala,7,Assistir TV
864,2019-04-21 05:09,15,Sala,7,Assistir TV
864,2019-04-21 05:09,16,Cozinha,5,Cozinha
864,2019-04-21 05:09,18,Garagem,3,Entrada
864,2019-04-21 05:09,18,Garagem,4,Saída
866,2019-04-21 05:15,15,Sala,6,Lazer sala
866,2019-04-21 05:15,15,Sala,7,Assistir TV
867,2019-04-21 05:21,15,Sala,7,Assistir TV
867,2019-04-21 05:21,16,Cozinha,5,Cozinha
867,2019-04-21 05:21,18,Garagem,3,Entrada
867,2019-04-21 05:21,18,Garagem,4,Saída
872,2019-04-21 05:52,16,Cozinha,5,Cozinha
872,2019-04-21 05:52,18,Garagem,3,Entrada
872,2019-04-21 05:52,18,Garagem,4,Saída
873,2019-04-21 05:56,15,Sala,6,Lazer sala
873,2019-04-21 05:56,15,Sala,7,Assistir TV
874,2019-04-21 05:59,18,Garagem,3,Entrada
874,2019-04-21 05:59,18,Garagem,4,Saída
875,2019-04-21 06:02,15,Sala,6,Lazer sala
875,2019-04-21 06:02,15,Sala,7,Assistir TV
875,2019-04-21 06:02,18,Garagem,3,Entrada
875,2019-04-21 06:02,18,Garagem,4,Saída
876,2019-04-21 06:05,18,Garagem,3,Entrada
876,2019-04-21 06:05,18,Garagem,4,Saída
877,2019-04-21 06:08,18,Garagem,3,Entrada
877,2019-04-21 06:08,18,Garagem,4,Saída
880,2019-04-21 06:21,15,Sala,7,Assistir TV
880,2019-04-21 06:21,18,Garagem,3,Entrada
880,2019-04-21 06:21,18,Garagem,4,Saída
882,2019-04-21 06:27,18,Garagem,3,Entrada
882,2019-04-21 06:27,18,Garagem,4,Saída
883,2019-04-21 06:33,18,Garagem,3,Entrada
883,2019-04-21 06:33,18,Garagem,4,Saída
886,2019-04-21 06:43,18,Garagem,3,Entrada
886,2019-04-21 06:43,18,Garagem,4,Saída
888,2019-04-21 06:49,18,Garagem,3,Entrada
888,2019-04-21 06:49,18,Garagem,4,Saída
899,2019-04-21 07:23,18,Garagem,3,Entrada
899,2019-04-21 07:23,18,Garagem,4,Saída
900,2019-04-21 07:26,15,Sala,7,Assistir TV
900,2019-04-21 07:26,18,Garagem,3,Entrada
900,2019-04-21 07:26,18,Garagem,4,Saída
